ITEM_ID,ITEM_DESCR,EATWELL_CAT,WEIGHT_GR,YIELD_FACTOR,FOOD_DRINK,kcal_adj,portion_adj,Fruit_veg_nut_adj,Protein_adj,Fibre_aoac_adj,Sodium_adj,Sugar_adj,Satfat_adj,Kj_adj,Energy_p,Satfat_p,Sugar_p,Sodium_p,Fruit_veg_nut_p,Fibre_p,Protein_p,A_points,C_points,FSA_score,FSA_category,edible_mass,edible_portion,pp_100g_20131,pp_100g_20132,pp_100g_20133,pp_100g_20134,pp_100g_20141,pp_100g_20142,pp_100g_20143,pp_100g_20144,pp_100g_20151,pp_100g_20152,pp_100g_20153,pp_100g_20154,pp_100g_20161,pp_100g_20162,pp_100g_20163,pp_100g_20164,pp_100g_20171,pp_100g_20172,pp_100g_20173,pp_100g_20174,pp_100g_20181,pp_100g_20182,pp_100g_20183,pp_100g_20184,pp_100g_20191,pp_100g_20192,pp_100g_20193,pp_100g_20194,pp_100g_20201,pp_100g_20202,pp_100g_20203,pp_100g_20204,pp_100g_20211,pp_100g_20212,pp_100g_20213,pp_100g_20214,pp_100g_20221,pp_100g_20222,pp_100g_20223,pp_100g_20224,pp_100g_20231,pp_100kcal_20131,pp_100kcal_20132,pp_100kcal_20133,pp_100kcal_20134,pp_100kcal_20141,pp_100kcal_20142,pp_100kcal_20143,pp_100kcal_20144,pp_100kcal_20151,pp_100kcal_20152,pp_100kcal_20153,pp_100kcal_20154,pp_100kcal_20161,pp_100kcal_20162,pp_100kcal_20163,pp_100kcal_20164,pp_100kcal_20171,pp_100kcal_20172,pp_100kcal_20173,pp_100kcal_20174,pp_100kcal_20181,pp_100kcal_20182,pp_100kcal_20183,pp_100kcal_20184,pp_100kcal_20191,pp_100kcal_20192,pp_100kcal_20193,pp_100kcal_20194,pp_100kcal_20201,pp_100kcal_20202,pp_100kcal_20203,pp_100kcal_20204,pp_100kcal_20211,pp_100kcal_20212,pp_100kcal_20213,pp_100kcal_20214,pp_100kcal_20221,pp_100kcal_20222,pp_100kcal_20223,pp_100kcal_20224,pp_100kcal_20231,pp_portion_20131,pp_portion_20132,pp_portion_20133,pp_portion_20134,pp_portion_20141,pp_portion_20142,pp_portion_20143,pp_portion_20144,pp_portion_20151,pp_portion_20152,pp_portion_20153,pp_portion_20154,pp_portion_20161,pp_portion_20162,pp_portion_20163,pp_portion_20164,pp_portion_20171,pp_portion_20172,pp_portion_20173,pp_portion_20174,pp_portion_20181,pp_portion_20182,pp_portion_20183,pp_portion_20184,pp_portion_20191,pp_portion_20192,pp_portion_20193,pp_portion_20194,pp_portion_20201,pp_portion_20202,pp_portion_20203,pp_portion_20204,pp_portion_20211,pp_portion_20212,pp_portion_20213,pp_portion_20214,pp_portion_20221,pp_portion_20222,pp_portion_20223,pp_portion_20224,pp_portion_20231
212020,FRUIT DRINK BOTTLE 4-8 PACK   ,Food & drinks high in fat and/or sugar,1200,1,drink,19.05309735,263.9587021,5.67699115,0,0,1.185840708,4.902654867,0,79.71815929,0,0,1,0,0,0,0,1,0,1,More healthy,1200,263.9587021,0.165833333,0.166666667,0.165833333,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.165,0.166666667,0.166666667,0.166666667,0.166666667,0.164166667,0.155,0.15,0.15,0.15,0.1575,0.164166667,0.164166667,0.15,0.166666667,0.166666667,0.166666667,0.1575,0.166666667,0.166666667,0.166666667,0.145833333,0.166666667,0.145833333,0.145833333,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.183333333,0.870374671,0.874748413,0.870374671,0.874748413,0.874748413,0.874748413,0.874748413,0.874748413,0.874748413,0.866000929,0.874748413,0.874748413,0.874748413,0.874748413,0.861627187,0.813516024,0.787273572,0.787273572,0.787273572,0.82663725,0.861627187,0.861627187,0.787273572,0.874748413,0.874748413,0.874748413,0.82663725,0.874748413,0.874748413,0.874748413,0.765404861,0.874748413,0.765404861,0.765404861,0.874748413,0.874748413,0.874748413,0.874748413,0.874748413,0.874748413,0.962223254,0.437731514,0.43993117,0.437731514,0.43993117,0.43993117,0.43993117,0.43993117,0.43993117,0.43993117,0.435531858,0.43993117,0.43993117,0.43993117,0.43993117,0.433332203,0.409135988,0.395938053,0.395938053,0.395938053,0.415734956,0.433332203,0.433332203,0.395938053,0.43993117,0.43993117,0.43993117,0.415734956,0.43993117,0.43993117,0.43993117,0.384939774,0.43993117,0.384939774,0.384939774,0.43993117,0.43993117,0.43993117,0.43993117,0.43993117,0.43993117,0.483924287
212101,SUGAR -GRANULATED-WHITE-PER KG,Food & drinks high in fat and/or sugar,1000,1,food,394,5,0,0,0,5,105,0,1648.496,4,0,10,0,0,0,0,14,0,14,Less healthy,1000,5,0.099,0.099,0.099,0.099,0.099,0.09,0.079,0.085,0.08,0.075,0.062,0.06,0.059,0.059,0.059,0.065,0.069,0.069,0.069,0.07,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.07,0.07,0.07,0.07,0.07,0.074,0.074,0.07,0.07,0.07,0.07,0.069,0.095,0.095,0.025126904,0.025126904,0.025126904,0.025126904,0.025126904,0.02284264,0.020050761,0.021573604,0.020304569,0.019035533,0.015736041,0.015228426,0.014974619,0.014974619,0.014974619,0.016497462,0.01751269,0.01751269,0.01751269,0.017766497,0.01751269,0.01751269,0.01751269,0.01751269,0.01751269,0.01751269,0.01751269,0.017766497,0.017766497,0.017766497,0.017766497,0.017766497,0.018781726,0.018781726,0.017766497,0.017766497,0.017766497,0.017766497,0.01751269,0.024111675,0.024111675,0.00495,0.00495,0.00495,0.00495,0.00495,0.0045,0.00395,0.00425,0.004,0.00375,0.0031,0.003,0.00295,0.00295,0.00295,0.00325,0.00345,0.00345,0.00345,0.0035,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.0035,0.0035,0.0035,0.0035,0.0035,0.0037,0.0037,0.0035,0.0035,0.0035,0.0035,0.00345,0.00475,0.00475
212106,JAR OF JAM-340-454G           ,Food & drinks high in fat and/or sugar,397,1,food,246,17.70833333,45.3,0.4,1.7,45,57.5,0.18,1029.264,3,0,10,0,1,1,0,13,2,11,Less healthy,397,17.70833333,0.251889169,0.249370277,0.251889169,0.249370277,0.249370277,0.244332494,0.23929471,0.23929471,0.23929471,0.23929471,0.23929471,0.23929471,0.23929471,0.23929471,0.23929471,0.23929471,0.23929471,0.23929471,0.23929471,0.249370277,0.249370277,0.249370277,0.249370277,0.251889169,0.251889169,0.251889169,0.251889169,0.251889169,0.251889169,0.251889169,0.251889169,0.214105793,0.214105793,0.214105793,0.214105793,0.251889169,0.251889169,0.258186398,0.314861461,0.340050378,0.340050378,0.102393971,0.101370031,0.102393971,0.101370031,0.101370031,0.099322152,0.097274272,0.097274272,0.097274272,0.097274272,0.097274272,0.097274272,0.097274272,0.097274272,0.097274272,0.097274272,0.097274272,0.097274272,0.097274272,0.101370031,0.101370031,0.101370031,0.101370031,0.102393971,0.102393971,0.102393971,0.102393971,0.102393971,0.102393971,0.102393971,0.102393971,0.087034875,0.087034875,0.087034875,0.087034875,0.102393971,0.102393971,0.10495382,0.127992464,0.138231861,0.138231861,0.044605374,0.04415932,0.044605374,0.04415932,0.04415932,0.043267212,0.042375105,0.042375105,0.042375105,0.042375105,0.042375105,0.042375105,0.042375105,0.042375105,0.042375105,0.042375105,0.042375105,0.042375105,0.042375105,0.04415932,0.04415932,0.04415932,0.04415932,0.044605374,0.044605374,0.044605374,0.044605374,0.044605374,0.044605374,0.044605374,0.044605374,0.037914568,0.037914568,0.037914568,0.037914568,0.044605374,0.044605374,0.045720508,0.055756717,0.060217254,0.060217254
212202,MINTS                         ,Food & drinks high in fat and/or sugar,48,1,food,384.1559633,3.934862385,0,0.985321101,0,25.13761468,97.66422018,0.185321101,1607.30855,4,0,10,0,0,0,0,14,0,14,Less healthy,48,3.934862385,1.208333333,1.208333333,1.208333333,1.229166667,1.229166667,1.25,1.25,1.25,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.3125,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.354166667,1.447916667,1.458333333,1.458333333,1.5625,0.314542386,0.314542386,0.314542386,0.319965531,0.319965531,0.325388675,0.325388675,0.325388675,0.341658109,0.341658109,0.341658109,0.341658109,0.341658109,0.341658109,0.341658109,0.341658109,0.341658109,0.341658109,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.352504398,0.376908549,0.379620121,0.379620121,0.406735844,0.047546254,0.047546254,0.047546254,0.048366017,0.048366017,0.04918578,0.04918578,0.04918578,0.051645069,0.051645069,0.051645069,0.051645069,0.051645069,0.051645069,0.051645069,0.051645069,0.051645069,0.051645069,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.053284595,0.056973528,0.05738341,0.05738341,0.061482225
212211,CHOCOLATE 4                   ,Food & drinks high in fat and/or sugar,49,1,food,507.7206596,20.86881345,0.238292919,6.791949564,2.206207565,101.5615907,55.40058196,16.72401552,2124.30324,6,10,10,1,0,2,0,27,6,21,Less healthy,49,20.86881345,1.265306122,1.265306122,1.265306122,1.265306122,1.285714286,1.265306122,1.265306122,1.285714286,1.285714286,1.326530612,1.326530612,1.326530612,1.326530612,1.326530612,1.326530612,1.326530612,1.326530612,1.408163265,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.326530612,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.428571429,1.530612245,1.612244898,0.249213046,0.249213046,0.249213046,0.249213046,0.253232612,0.249213046,0.249213046,0.253232612,0.253232612,0.261271742,0.261271742,0.261271742,0.261271742,0.261271742,0.261271742,0.261271742,0.261271742,0.277350003,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.261271742,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.281369568,0.301467395,0.317545656,0.264054374,0.264054374,0.264054374,0.264054374,0.268313316,0.264054374,0.264054374,0.268313316,0.268313316,0.276831199,0.276831199,0.276831199,0.276831199,0.276831199,0.276831199,0.276831199,0.276831199,0.293866965,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.276831199,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.298125906,0.319420614,0.33645638
212214,FRUIT PASTILLES 2             ,Food & drinks high in fat and/or sugar,100,1,food,260,31.31333333,25,1.9,10,0,44.1,0,1087.84,3,0,9,0,0,5,0,12,6,6,Less healthy,100,31.31333333,0.6,0.63,0.63,0.63,0.63,0.64,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.69,0.69,0.69,0.65,0.65,0.69,0.65,0.65,0.65,0.7,0.7,0.7,0.7,0.7,0.71,0.230769231,0.242307692,0.242307692,0.242307692,0.242307692,0.246153846,0.242307692,0.242307692,0.242307692,0.242307692,0.242307692,0.242307692,0.242307692,0.242307692,0.242307692,0.242307692,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.265384615,0.265384615,0.265384615,0.25,0.25,0.265384615,0.25,0.25,0.25,0.269230769,0.269230769,0.269230769,0.269230769,0.269230769,0.273076923,0.18788,0.197274,0.197274,0.197274,0.197274,0.200405333,0.197274,0.197274,0.197274,0.197274,0.197274,0.197274,0.197274,0.197274,0.197274,0.197274,0.203536667,0.203536667,0.203536667,0.203536667,0.203536667,0.203536667,0.203536667,0.203536667,0.203536667,0.203536667,0.216062,0.216062,0.216062,0.203536667,0.203536667,0.216062,0.203536667,0.203536667,0.203536667,0.219193333,0.219193333,0.219193333,0.219193333,0.219193333,0.222324667
212218,CARTON/BOX OF CHOCS 150-400GM ,Food & drinks high in fat and/or sugar,275,1,food,503.1477833,23.84688013,0,4.522413793,1.829064039,136.8349754,55.3546798,15.91002463,2105.170325,6,10,10,1,0,1,0,27,3,24,Less healthy,275,23.84688013,1.454545455,1.636363636,1.669090909,1.636363636,1.636363636,1.632727273,1.454545455,1.534545455,1.550909091,1.56,1.56,1.56,1.454545455,1.741818182,1.636363636,1.454545455,1.454545455,1.636363636,1.596363636,1.454545455,1.454545455,1.734545455,1.545454545,1.454545455,1.454545455,1.454545455,1.741818182,1.454545455,1.636363636,1.741818182,1.454545455,1.636363636,1.454545455,1.741818182,1.741818182,1.454545455,1.454545455,1.636363636,1.741818182,1.741818182,1.763636364,0.289089111,0.32522525,0.331729755,0.32522525,0.32522525,0.324502527,0.289089111,0.304989012,0.308241265,0.310048072,0.310048072,0.310048072,0.289089111,0.346184211,0.32522525,0.289089111,0.289089111,0.32522525,0.3172753,0.289089111,0.289089111,0.344738765,0.307157181,0.289089111,0.289089111,0.289089111,0.346184211,0.289089111,0.32522525,0.346184211,0.289089111,0.32522525,0.289089111,0.346184211,0.346184211,0.289089111,0.289089111,0.32522525,0.346184211,0.346184211,0.350520547,0.346863711,0.390221675,0.398026108,0.390221675,0.390221675,0.389354516,0.346863711,0.365941215,0.369843432,0.37201133,0.37201133,0.37201133,0.346863711,0.415369294,0.390221675,0.346863711,0.346863711,0.390221675,0.380682923,0.346863711,0.346863711,0.413634975,0.368542693,0.346863711,0.346863711,0.346863711,0.415369294,0.346863711,0.390221675,0.415369294,0.346863711,0.390221675,0.346863711,0.415369294,0.415369294,0.346863711,0.346863711,0.390221675,0.415369294,0.415369294,0.42057225
212222,CHOCOLATE 10                  ,Food & drinks high in fat and/or sugar,49,1,food,507.7206596,20.86881345,0.238292919,6.791949564,2.206207565,101.5615907,55.40058196,16.72401552,2124.30324,6,10,10,1,0,2,0,27,6,21,Less healthy,49,20.86881345,1.346938776,1.408163265,1.408163265,1.408163265,1.428571429,1.428571429,1.448979592,1.326530612,1.326530612,1.326530612,1.326530612,1.326530612,1.326530612,1.326530612,1.326530612,1.326530612,1.326530612,1.408163265,1.469387755,1.469387755,1.530612245,1.530612245,1.530612245,1.530612245,1.530612245,1.530612245,1.530612245,1.530612245,1.530612245,1.224489796,1.428571429,1.428571429,1.224489796,1.428571429,1.428571429,1.428571429,1.530612245,1.530612245,1.530612245,1.530612245,1.632653061,0.265291307,0.277350003,0.277350003,0.277350003,0.281369568,0.281369568,0.285389134,0.261271742,0.261271742,0.261271742,0.261271742,0.261271742,0.261271742,0.261271742,0.261271742,0.261271742,0.261271742,0.277350003,0.289408699,0.289408699,0.301467395,0.301467395,0.301467395,0.301467395,0.301467395,0.301467395,0.301467395,0.301467395,0.301467395,0.241173916,0.281369568,0.281369568,0.241173916,0.281369568,0.281369568,0.281369568,0.301467395,0.301467395,0.301467395,0.301467395,0.321565221,0.28109014,0.293866965,0.293866965,0.293866965,0.298125906,0.298125906,0.302384848,0.276831199,0.276831199,0.276831199,0.276831199,0.276831199,0.276831199,0.276831199,0.276831199,0.276831199,0.276831199,0.293866965,0.306643789,0.306643789,0.319420614,0.319420614,0.319420614,0.319420614,0.319420614,0.319420614,0.319420614,0.319420614,0.319420614,0.255536491,0.298125906,0.298125906,0.255536491,0.298125906,0.298125906,0.298125906,0.319420614,0.319420614,0.319420614,0.319420614,0.340715322
212223,BRAND CHOC SWEETS 100-185G BAG,Food & drinks high in fat and/or sugar,142.5,1,food,514.1930233,14.73891473,0,5.763023256,0.919767442,84.10232558,63.3155814,16.69662791,2151.383609,6,10,10,0,0,1,0,26,4,22,Less healthy,142.5,14.73891473,1.466666667,1.473684211,1.466666667,1.466666667,1.403508772,1.536842105,1.403508772,1.396491228,1.396491228,1.396491228,1.396491228,1.396491228,1.052631579,1.052631579,1.052631579,0.701754386,0.701754386,1.052631579,1.052631579,1.052631579,1.052631579,0.701754386,0.701754386,0.701754386,0.701754386,0.701754386,1.052631579,1.052631579,1.052631579,1.052631579,0.894736842,0.701754386,0.701754386,0.701754386,0.701754386,0.701754386,0.807017544,0.877192982,0.877192982,0.877192982,0.947368421,0.285236594,0.286601362,0.285236594,0.285236594,0.272953679,0.298884278,0.272953679,0.27158891,0.27158891,0.27158891,0.27158891,0.27158891,0.204715259,0.204715259,0.204715259,0.136476839,0.136476839,0.204715259,0.204715259,0.204715259,0.204715259,0.136476839,0.136476839,0.136476839,0.136476839,0.136476839,0.204715259,0.204715259,0.204715259,0.204715259,0.17400797,0.136476839,0.136476839,0.136476839,0.136476839,0.136476839,0.156948365,0.170596049,0.170596049,0.170596049,0.184243733,0.216170749,0.217205059,0.216170749,0.216170749,0.206861961,0.226513847,0.206861961,0.205827651,0.205827651,0.205827651,0.205827651,0.205827651,0.155146471,0.155146471,0.155146471,0.103430981,0.103430981,0.155146471,0.155146471,0.155146471,0.155146471,0.103430981,0.103430981,0.103430981,0.103430981,0.103430981,0.155146471,0.155146471,0.155146471,0.155146471,0.1318745,0.103430981,0.103430981,0.103430981,0.103430981,0.103430981,0.118945628,0.129288726,0.129288726,0.129288726,0.139631824
212224,"SWEETS, NOT CHOC, 150-250G BAG",Food & drinks high in fat and/or sugar,200,1,food,331.930459,19.45617061,2.016689847,3.997913769,1.12294854,81.40472879,61.84130737,0.714019471,1388.79704,4,0,10,0,0,1,0,14,3,11,Less healthy,200,19.45617061,0.645,0.5,0.5,0.5,0.645,0.645,0.645,0.5,0.595,0.5,0.5,0.645,0.645,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.575,0.19431781,0.150633962,0.150633962,0.150633962,0.19431781,0.19431781,0.19431781,0.150633962,0.179254414,0.150633962,0.150633962,0.19431781,0.19431781,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.150633962,0.173229056,0.1254923,0.097280853,0.097280853,0.097280853,0.1254923,0.1254923,0.1254923,0.097280853,0.115764215,0.097280853,0.097280853,0.1254923,0.1254923,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.097280853,0.111872981
212402,POTATO CRISPS-25G/40G         ,Food & drinks high in fat and/or sugar,37.5,1,food,528.9550562,25,0,5.1139201,3.149250936,528.6978777,2.019912609,3.004881398,2213.147955,6,3,0,5,0,3,0,14,6,8,Less healthy,37.5,25,1.466666667,1.466666667,1.466666667,1.466666667,1.466666667,1.546666667,1.546666667,1.546666667,1.546666667,1.546666667,1.546666667,1.573333333,1.56,1.546666667,1.546666667,1.546666667,1.653333333,1.68,1.68,1.68,1.733333333,1.76,1.76,1.76,1.76,1.76,1.866666667,1.866666667,1.866666667,2.266666667,2.266666667,2.266666667,2.266666667,2.266666667,2.266666667,2.266666667,2.4,2.4,2.4,2.533333333,2.666666667,0.277276235,0.277276235,0.277276235,0.277276235,0.277276235,0.292400394,0.292400394,0.292400394,0.292400394,0.292400394,0.292400394,0.29744178,0.294921087,0.292400394,0.292400394,0.292400394,0.312565938,0.317607324,0.317607324,0.317607324,0.327690096,0.332731482,0.332731482,0.332731482,0.332731482,0.332731482,0.352897027,0.352897027,0.352897027,0.428517818,0.428517818,0.428517818,0.428517818,0.428517818,0.428517818,0.428517818,0.453724749,0.453724749,0.453724749,0.478931679,0.50413861,0.366666667,0.366666667,0.366666667,0.366666667,0.366666667,0.386666667,0.386666667,0.386666667,0.386666667,0.386666667,0.386666667,0.393333333,0.39,0.386666667,0.386666667,0.386666667,0.413333333,0.42,0.42,0.42,0.433333333,0.44,0.44,0.44,0.44,0.44,0.466666667,0.466666667,0.466666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.566666667,0.6,0.6,0.6,0.633333333,0.666666667
212404,POTATO CRISPS-MULTI-PACK      ,Food & drinks high in fat and/or sugar,150,1,food,528.9550562,25,0,5.1139201,3.149250936,528.6978777,2.019912609,3.004881398,2213.147955,6,3,0,5,0,3,0,14,6,8,Less healthy,150,25,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.053333333,1,1,1,1,0.966666667,0.966666667,0.933333333,1,0.966666667,1,1,1,0.666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1.166666667,1.166666667,1.3,0.211738216,0.211738216,0.211738216,0.211738216,0.211738216,0.211738216,0.211738216,0.211738216,0.199134751,0.189051979,0.189051979,0.189051979,0.189051979,0.182750246,0.182750246,0.176448513,0.189051979,0.182750246,0.189051979,0.189051979,0.189051979,0.126034652,0.189051979,0.189051979,0.189051979,0.189051979,0.189051979,0.189051979,0.189051979,0.189051979,0.189051979,0.189051979,0.189051979,0.189051979,0.189051979,0.189051979,0.189051979,0.207957177,0.220560642,0.220560642,0.245767572,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.263333333,0.25,0.25,0.25,0.25,0.241666667,0.241666667,0.233333333,0.25,0.241666667,0.25,0.25,0.25,0.166666667,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.275,0.291666667,0.291666667,0.325
212405,FROZEN CHIPS 900G-1KG         ,Food & drinks high in fat and/or sugar,1200,1,food,295.0714286,122.9107143,0,2.821428571,2.942857143,3,1.321428571,2.590714286,1234.578857,3,2,0,0,0,3,1,5,4,1,More healthy,1200,122.9107143,0.1575,0.15,0.15,0.15,0.15,0.15,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.145833333,0.154166667,0.154166667,0.154166667,0.154166667,0.154166667,0.154166667,0.154166667,0.158333333,0.154166667,0.154166667,0.1525,0.15,0.15,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.183333333,0.208333333,0.191666667,0.208333333,0.053376906,0.050835149,0.050835149,0.050835149,0.050835149,0.050835149,0.049423061,0.049423061,0.049423061,0.049423061,0.049423061,0.049423061,0.049423061,0.049423061,0.049423061,0.049423061,0.049423061,0.049423061,0.049423061,0.052247236,0.052247236,0.052247236,0.052247236,0.052247236,0.052247236,0.052247236,0.053659324,0.052247236,0.052247236,0.051682401,0.050835149,0.050835149,0.056483499,0.056483499,0.056483499,0.056483499,0.056483499,0.062131849,0.070604373,0.064956024,0.070604373,0.193584375,0.184366071,0.184366071,0.184366071,0.184366071,0.184366071,0.179244792,0.179244792,0.179244792,0.179244792,0.179244792,0.179244792,0.179244792,0.179244792,0.179244792,0.179244792,0.179244792,0.179244792,0.179244792,0.189487351,0.189487351,0.189487351,0.189487351,0.189487351,0.189487351,0.189487351,0.194608631,0.189487351,0.189487351,0.187438839,0.184366071,0.184366071,0.20485119,0.20485119,0.20485119,0.20485119,0.20485119,0.22533631,0.256063988,0.235578869,0.256063988
212408,PREMIUM POTATO CRISPS/CHIPS   ,Food & drinks high in fat and/or sugar,150,1,food,499,25,0,6.2,4.5,520,2.4,3.3,2087.816,6,3,0,5,0,4,0,14,7,7,Less healthy,150,25,1.233333333,1.326666667,1.326666667,1.326666667,1.46,1.46,1.46,1.366666667,1.333333333,1.32,1.326666667,1.32,1.32,1.2,1.32,1,1.233333333,1.163333333,1.066666667,1.233333333,1.126666667,1.233333333,0.86,1.233333333,1.233333333,1.233333333,1,1,1.326666667,1,1,0.866666667,1.326666667,1,1,1,1.326666667,1.326666667,1.3,1.33,1.333333333,0.247160989,0.265865063,0.265865063,0.265865063,0.29258517,0.29258517,0.29258517,0.273881096,0.267201069,0.264529058,0.265865063,0.264529058,0.264529058,0.240480962,0.264529058,0.200400802,0.247160989,0.233132933,0.213760855,0.247160989,0.225784903,0.247160989,0.172344689,0.247160989,0.247160989,0.247160989,0.200400802,0.200400802,0.265865063,0.200400802,0.200400802,0.173680695,0.265865063,0.200400802,0.200400802,0.200400802,0.265865063,0.265865063,0.260521042,0.266533066,0.267201069,0.308333333,0.331666667,0.331666667,0.331666667,0.365,0.365,0.365,0.341666667,0.333333333,0.33,0.331666667,0.33,0.33,0.3,0.33,0.25,0.308333333,0.290833333,0.266666667,0.308333333,0.281666667,0.308333333,0.215,0.308333333,0.308333333,0.308333333,0.25,0.25,0.331666667,0.25,0.25,0.216666667,0.331666667,0.25,0.25,0.25,0.331666667,0.331666667,0.325,0.3325,0.333333333
212504,FRESH VEG-CAULIFLOWER-EACH    ,Fruit and vegetables,588,0.53,food,29,57.66666667,100,1.9,1.9,7,3.5,0.16,121.336,0,0,0,0,5,1,1,0,7,-7,More healthy,311.64,30.56333333,0.352971377,0.413939161,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.32088307,0.304838917,0.304838917,0.288794763,0.288794763,0.27275061,0.288794763,0.32088307,0.32088307,0.343344885,1.21714268,1.427376416,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.106493346,1.051168678,1.051168678,0.995844011,0.995844011,0.940519344,0.995844011,1.106493346,1.106493346,1.18394788,0.107879819,0.126513605,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.098072562,0.093168934,0.093168934,0.088265306,0.088265306,0.083361678,0.088265306,0.098072562,0.098072562,0.104937642
